created_at;id_str;full_text;retweet_count;favorite_count
20191007 224247;1181339113510854658;@hayleebriggss Feel better! ❤️;1;1
20191007 224231;1181339046854963202;@JollyandHappy Wheres our invite?!;0;0
20191007 224207;1181338943675142144;@CorpusRen What a purrrfect idea! 👻;0;1
20191007 212115;1181318596108181504;@thoughtinkling2 It really does help. 🍂;0;1
20191007 211310;1181316559614160901;@Eidelonn We like your style. 👻;0;1
20191007 210853;1181315481871032320;@moniquealeman05 Weve got you covered on spooky socks. 👻;1;0
20191007 210715;1181315069742845952;@TorrRusso9 Were so proud. ❤;0;2
20191007 210541;1181314678892482561;@wasssupliz Amazing find. 😍;0;3
20191007 210411;1181314301791014913;@karinag11211 Were here when you need us. 👻;0;1
20191007 194605;1181294645239828482;@lyssamajette Weve never been prouder. ❤;0;2
20191007 194404;1181294138379116544;@arianamariexo So true. 🙌;1;2
20191007 194303;1181293882568560641;@Andizih Its perfect. ❤;0;1
20191007 193704;1181292376201007104;@Iznicqua Were ready when you are. ☺;0;0
20191007 193404;1181291622165819394;@SidneyBeck9 We love that for you. ❤;0;2
20191007 192006;1181288106256998402;@whittneyyy08 .codcG6UrXymj;0;1
20191007 190903;1181285325965914112;@wampafoood #LetsTarget;0;1
20191007 190707;1181284840022392832;@ColorMeHailey Yes.;1;2
20191007 185504;1181281807754379264;@loveanaaaaaa Classic. 😂;0;0
20191007 185105;1181280802866229249;@acciobritt We knew youd love it. ❤;0;0
20191007 184605;1181279546445688838;@saaaaammie We enjoy having you. ❤;1;1
20191007 183614;1181277067305984005;Your Target run just got more rewarding! Introducing #TargetCircle. Join free amp get deals, help support your community amp more. .cov7gTLnVIKZ .cofXEEsa0PBx;86;276
20191007 162553;1181244262635261959;@sabrinaaalynn Sounds about right.;0;0
20191007 150247;1181223349227311105;@regi10 Thats a scary good idea.;0;1
20191007 150230;1181223277668249600;@jayacancook Miss you, love you more. 💕;1;0
20191007 150148;1181223101792706560;@levitatingmoon Youre a #TargetRun legend. 🙌;0;1
20191007 145736;1181222045444694021;@QuinnGoodman Everyone needs a Kristen in their life.;0;0
20191007 145711;1181221941056815104;@americanblink Well always find you. 😘;0;0
20191007 145635;1181221792356151296;@kaiilaC Okay, but, same.;0;0
20191007 145624;1181221743593164801;@alls4you Oh Travis...;0;1
20191007 145533;1181221528307941376;@noeboiii This is why we love you.;2;5
20191007 143436;1181216256915070977;@meliboo34 Thats what we like to hear. 😍;0;0
20191007 143416;1181216175663001600;@makaylaaaa05 Best way to celebrate spooky szn. 🎃;0;0
20191007 143333;1181215994980835330;@HaiKnalah Hes just jealous.;0;1
20191007 142928;1181214964163457042;@MarkTravRivera .coGCRFWiJNRv;0;4
20191007 142908;1181214881418231808;@rachillionaire Sounds very apeeling. 😉;1;3
20191007 142745;1181214534670979072;@dxanamarxam We think thats a great idea!;0;0
20191007 142725;1181214451946676225;@marsclaws This is spooktacular. 👻;0;0
20191007 142649;1181214301308239872;@jayacancook Are you trying to play hard to get? Because, its working.;0;0
20191007 042801;1181063605829210112;@WhimsicalZombie Its all about those fall vibes!;0;1
20191007 042423;1181062691722612736;@bubblyrems Every time. 😂;0;1
20191007 022728;1181033269606912000;@weredawgz Yay! 🙌;0;1
20191007 022424;1181032499071332353;@mamaaaaaaab These are to die for!;0;0
20191007 022011;1181031436947775489;@taysalion Tis the season!;0;1
20191007 020705;1181028137527906304;@americanblink .cohWQCreSGYH;0;2
20191007 020353;1181027334859689990;@YourGirlAracely Love that for you.;0;1
20191007 015624;1181025451969527808;@daniherrera14 Cute and cozy!;0;1
20191007 015359;1181024842163933185;@dsnyrunrgrl .covbGELZXGi5;0;2
20191007 014806;1181023363973701633;@epicwerk Love the way you think!;0;3
20191007 013618;1181020392036720640;@liIyjcoIlns Your cart wants what your cart wants.;1;2
20191007 011851;1181015998981447680;@JannyNae Love you too! 😘;0;1
20191007 002409;1181002233871290368;@Jabrehia .coScjHzsuEHe;0;0
20191007 001350;1180999640377892864;@WriteOnSteph Of course. 🎃;0;1
20191006 235814;1180995715155271680;@AMStoddardBooks Youre just creeping it real.;0;0
20191006 234506;1180992408416346112;@MASfollowing It truly is.;0;1
20191006 145901;1180860016699555841;Introducing Good amp Gather. Favorite flavors and select staples for every way you gather. .cod0d6zK9Ox4 .cocwKROlnXB2;56;162
20191006 043431;1180702852735553536;@carsonbranstine It happens to the best of us.;1;6
20191006 042457;1180700445175685125;@ashdmitch It had to be done.;0;2
20191006 035907;1180693946407772160;@TheTruthWoIf The Halloween excitement is real!;0;0
20191006 035430;1180692782480015360;@marissalizette Love it!;0;0
20191006 033901;1180688888416931841;@CROMAN The sweetest shopping buddy. 💞;0;1
20191006 033223;1180687218953900032;@LauranBerta Tbh, this sounds like a dreamy Saturday night. 🙌;0;1
20191006 025549;1180678016973848576;@mikrotaegismos .coxf0RwxSmdS;0;1
20191005 213109;1180596309188730880;@jessroswell It was meant to be. ❄;0;0
20191005 212509;1180594798744391686;@marielle922 Who could blame you!?;0;2
20191005 172109;1180533394419130370;@daniellebanks08 Sounds like the perfect Saturday! 😍;0;1
20191005 171455;1180531825640386561;@CortneyJohnelle The weather has to cool down eventually, right?!;0;1
20191005 043233;1180339972462784512;@therealeryn 😘;0;0
20191005 043140;1180339748075954177;@MattGrigsby We do too! 💞;0;0
20191005 043019;1180339407984963585;@NikkiSwift13 .cotMfSVNiqUH;0;1
20191005 042341;1180337739457273856;@rhappyventures We love that about you. ❤;0;1
20191005 041448;1180335503087939585;@moxxjason Phew. 😅;0;2
20191005 041232;1180334933115580416;@momotaeil True...;0;0
20191005 040242;1180332458232963072;@moxxjason But did you get the tissues?;0;2
20191005 035916;1180331597377294336;@Kpopotato82 Always.;0;2
20191005 034135;1180327143760449536;@dahlila Were pretty sure you need that!;0;1
20191005 015502;1180300331948953601;@hecallsmePP Hey, thanks!;0;2
20191005 015445;1180300258619863041;@lnzydmenace Truly taking one for the team.;0;0
20191005 015413;1180300124574113792;@nbhslibrary Shes the brightest girl in her year! Or so weve heard 📖;0;2
20191005 015157;1180299554941554688;@xhannahtuckx Unboolievably cute.;1;4
20191004 223810;1180250787882115073;@LollandHop We just hope that you had fun. 🙃;0;2
20191004 223302;1180249496879542273;@QBeeDew Love you more.;2;4
20191004 223243;1180249415359041537;@CandiceNesbitt Exactly!;0;0
20191004 210948;1180228549963333633;@sheevester Right there with ya. 💁‍♀️;0;0
20191004 210147;1180226531739746304;@LizaDredgen Treat yourself!;0;0
20191004 205927;1180225944134590465;@rhappyventures Do you wanna go on a #TargetRun? ❤️;0;2
20191004 202905;1180218301865181187;@smilt127 We do the same. 😉;0;0
20191004 202752;1180217997950177282;@raeannamason Weve all been there. 🙃;0;0
20191004 202512;1180217324957261825;@Reyesn29 Were free!;0;0
20191004 202246;1180216714379907075;@tracymoscato Almost the same thing. 😂;0;2
20191004 200000;1180210982699839489;@jgamerman Incredible finds. 😍;0;1
20191004 195647;1180210175682252802;@sincerelyNei See you soon. ❤;0;0
20191004 195129;1180208841780350981;@AJPFilms All of it. 😂;0;1
20191004 194812;1180208015330414593;@LindaKSienkwicz Were proud of you. 🤗;0;0
20191004 190446;1180197083510427653;@MrScottMurray Great finds. ❤;0;0
20191004 190108;1180196169408040960;@LaddieGuy @starwars @Hasbro The force is strong with this one. 🙌;0;0
20191004 185453;1180194595235336193;@LegendofLorie Our favorite day. ❤;0;0
20191004 184513;1180192162882957313;@Iouisavontrapp Theyre spooktactular. 👻;0;0
20191004 183953;1180190822731587591;@GeneralCaseyUSA Thats going to be hard in the Halloween section. 👻;0;0
20191004 183544;1180189777037070336;@iverisaur We hope you have the time. ❤;0;1
20191004 182813;1180187886664196098;@toomuchprotein We love it!;0;0
20191004 160911;1180152898954678272;@pairofkhakis How did you tweet this?;0;9
20191004 151813;1180140071938351104;Us at selfcheckout 🥴Will Smith at selfcheckout 🤩#LetsTarget .coBJI0dobXU2;179;731
20191004 143520;1180129278773649408;@diamondsays Thats not a thing.;0;0
20191004 143317;1180128761624354817;@johnsbnana Okay, fair.;0;3
20191004 142210;1180125964761796608;@mc01 Are we not enough?;0;1
20191004 142157;1180125909254316032;@MattGrigsby You found your boo!;0;1
20191004 142039;1180125584988487680;@ISRAELMORALES Just say when. 😘;0;1
20191004 142015;1180125484471992325;@KimGriggs Love that about you.;0;1
20191004 141957;1180125407078735872;@ssvb Thats the fun part. 😜;0;1
20191004 141917;1180125237783998465;@johnsbnana Not enough.;0;3
20191004 141858;1180125158960488456;@stephlokz Same time today?;0;1
20191004 140711;1180122194711592961;@aliebabee Were so happy you love them. 🤗;0;0
20191004 140648;1180122097684811776;@alejandraa02 Sounds about right.;0;0
20191004 140515;1180121708243685381;@trashedawn Absolutely.;0;0
20191004 140114;1180120696070066178;@NikkiSwift13 How many did you get?;0;1
20191004 135801;1180119887328489472;@kdotgeary We love starting our morning off with you!;0;0
20191004 135435;1180119022261690371;@therealeryn Its our lucky day! 😍;0;0
20191004 135404;1180118892678713345;@KristinaGrum Are we okay?;0;1
20191004 040806;1179971431700029441;@AlisonDowns Theres just nothing better. 😊;0;1
20191004 035856;1179969121729073153;@letusdance Anything for you!;0;0
20191004 035803;1179968902673158144;@klsilvers Awww. 😘;0;0
20191004 035026;1179966983154089985;@coffeecatgirl23 Blushes;1;1
20191004 034349;1179965318069919744;@OhStacie .co2JMQPGHOyX;0;1
20191004 033634;1179963495737114629;@kimccchi Isnt it!? 👻;0;0
20191004 033118;1179962167556214784;@peygarner10 We love that for you. 😘;1;4
20191004 032835;1179961486795591680;@biologybelle Truer words have never been spoken.;0;1
20191004 023224;1179947346236448768;@toristroubles Why are we the way that we are?;1;3
20191004 013108;1179931927215792128;@taylorfox04 High fives all around! ✋;1;1
20191004 012954;1179931619911753728;@kristietrigo And loving every second of it. 🧡;0;0
20191004 012623;1179930733781106688;@sophiastuddard The best season of all.;1;4
20191003 205507;1179862465473122318;@G1flight You just have the right priorities. 😉;0;1
20191003 205152;1179861650754736142;@LaNacaDeEli Worth it. 😂;0;1
20191003 204823;1179860772442312716;@BrandyaMoreno Going to Target is productive! 😉;0;2
20191003 204619;1179860252092710912;@letusdance We love you, too. 💖;1;1
20191003 204209;1179859201851625480;@Ohgeeezmiranda Same. 🙃;1;0
20191003 203005;1179856166572216321;@Jackiee00 At least you know yourself. 😂;0;1
20191003 202637;1179855293896953867;@PlayAnything07 We love that. ❤;0;0
20191003 202359;1179854633105317888;@nojustice4u That sounds wonderful to us. 😂;0;0
20191003 195902;1179848352202137600;@jakelubb Our love has no limits.;1;8
20191003 195813;1179848145758490626;@FranPan Best guests ever! 👆;0;3
20191003 184822;1179830568093126656;@MargotWinick A skeleTON of skills. 👻;1;1
20191003 184628;1179830089816723456;@Tinuveil The Force is strong!;0;3
20191003 183554;1179827431500324865;@shanmayhew hehe. 🙃;0;0
20191003 183439;1179827116717817856;@klsilvers Were we the new queen bee?! 💁‍♀️;0;0
20191003 180831;1179820542075064321;@ashleigh121 Happens every time. 😂;0;0
20191003 180239;1179819063293419520;@courtashby Everyone this month. 😂;0;0
20191003 175744;1179817828544925696;@jakelubb @misstomothy The best date spot in town. ❤;5;28
20191003 175333;1179816775606771712;Shop new Star Wars collectors items around 1201 am ET 104 .coXyMyJb8sQu;24;84
20191003 175319;1179816713514303493;Whether youre like a Jedi, a Sith Lord, or a scavenger from Jakku, celebrate your favorite #StarWars moments with Target. #ShareTheForce ✨ .coXyMyJb8sQu .coxdiTVfA3FU;52;215
20191003 153902;1179782923064623105;@KChenoweth Weve been playing this album all morning!;3;38
20191003 153844;1179782848250818561;@CrissCross87 Weve got you covered. 😉;0;6
20191003 153609;1179782194786705409;@AshLynn3 We miss you already. ❤;0;2
20191003 152724;1179779994857422852;@JoDaddy Were way ahead of you. 😉;0;0
20191003 152437;1179779293204942848;@highopesinheels Louder for the people in the back! 😂;0;8
20191003 151431;1179776753201483776;@ThatJerseyGirl We even know how to spell orange​!;0;6
20191003 151236;1179776268935581697;@BrvndoBvngz Promise?!;0;3
20191003 150026;1179773207823429634;@MichellePhan Any chance we can join you for a duet?;0;1
20191003 145821;1179772685263523848;@kxnxyxkx Everyone needs a study break. 😉;0;0
20191003 145759;1179772590992297984;@ambercorrine Blushes;0;1
20191003 145746;1179772534704807936;@chrisbaileyp Were falling in love with this cup!;0;0
20191003 144744;1179770010367078404;Im not like a regular store. Im a cool store. #LetsTarget;443;1936
20191003 143412;1179766604965597184;@ramosalex24 You clearly know how to treat yourself! 🎃;1;2
20191003 143139;1179765964419796992;@kaylasea .coPw4Wxwc6X7;0;0
20191003 142842;1179765223277912064;@FabioDecker ☝;0;0
20191003 142821;1179765132563505152;@CarlyUselmann We seriously cant wait.;0;8
20191003 142742;1179764971279982592;@angellildeleon Lucky us! 😍;0;1
20191003 142721;1179764880431288320;@MagicalTeacher .colOjPT4N2Qp;0;2
20191003 142537;1179764444194332672;@JDuthYouTube You might have made an excellent decision.;0;2
20191003 142511;1179764338296590337;@DebbieMonterrey So you thought it was humerus? 😜;0;1
20191003 142302;1179763796375691264;@StephGabrielle Love that for you.;1;1
20191003 141932;1179762914141573121;@melissahurst93 We feel ya.;1;1
20191003 141919;1179762859611435008;@JamieMBlanchard At least you still got 3 things. 🤷;1;3
20191003 141819;1179762610050387969;@misscaitb The purrfect surprise. 😻;0;1
20191003 141742;1179762452197707784;@SeanaM Thats cute.;1;8
20191003 141705;1179762296501018624;@Imeriebedgood14 Patiently waiting;1;6
20191003 141625;1179762131740307457;@ItsJaneLindsey Worth it. 💜;0;3
20191003 035524;1179605844746539008;@soozinbird A perfect combo.;0;1
20191003 034621;1179603569273688064;@TheSaddlers5 The excitement is real!;1;14
20191003 033616;1179601029601648640;@BelleoftheNorth Love it! ❤;0;0
20191003 032226;1179597552154533888;@MagicalTeacher We love the way you think!;0;1
20191003 032112;1179597239376678912;@BreenySchlacter .coOHTnBuzRlD;0;1
20191003 031600;1179595930988929024;@lexymyranda Thats the spirit! 🎃;0;4
20191003 015335;1179575189627162624;@SuperClashGamin @GearboxOfficial @tinyBuild Never change.;0;1
20191003 015152;1179574759908089856;@miranda18 .coGqtvH9tV8C;0;1
20191003 015106;1179574567154659328;@adammarier This costume is a wiener in our book. 🥇;0;1
20191003 014849;1179573992862240768;@LCaffeinated One of lifes greatest debates.;0;1
20191002 233701;1179540824121626624;@Paolaarys Theres always tomorrow. 😉;0;0
20191002 231851;1179536250413432833;@LovelyZena It was worth the wait!;0;2
20191002 231319;1179534859313778689;@KathleenAdele Any reason is a good reason for a #TargetRun!;0;3
20191002 230909;1179533809710182402;@pearlsandprep Weve been missing you!;0;1
20191002 230459;1179532759041298433;@swiftiealways26 A solid start! 👻;0;1
20191002 224354;1179527455985557505;@Kitakir08 @roduncanson We love you more. ❤️;0;2
20191002 212238;1179507004429230081;@authenticlove22 All the feels! ❤️;0;1
20191002 212110;1179506635011694592;@SprinklrKellie Did we just become Twitter official?!;0;1
20191002 211944;1179506272489672706;@JosueSalgero We do! ❤;1;2
20191002 211638;1179505492206522371;@jamieLschmidt Guess youll have to come back. 🙃;0;1
20191002 211240;1179504495010693120;@leisleee Were not busy!;1;0
20191002 210856;1179503554295451648;@kimberlinaspics Well do our best!;0;1
20191002 210728;1179503188845715460;@shishtershyland This made us laugh.;1;2
20191002 210408;1179502346545565696;@kaelaceleste It was a sign! 😉;0;1
20191002 205704;1179500568785633283;@AngelicaMay4 Appreciate the honesty​!;0;2
20191002 204750;1179498247200677893;@mwooddd We love you, too. ❤;0;3
20191002 204511;1179497579261960193;@MrHassanB Were into it. ❤;1;1
20191002 203952;1179496241387978759;@rileylambo Weve done it before. 🤷;1;0
20191002 194725;1179483041988845574;Someone breathes Me .coTnJkNee4Jr;171;652
20191002 193044;1179478843859582976;@TraceyDavis21 Love this for you! 👻;0;2
20191002 191855;1179475867636047872;@mikektatum Last chance... Are you sure?!;0;0
20191002 191243;1179474307312947203;@dustysterrell Just for you! .coocYCaHfdgz;0;3
20191002 191011;1179473672429539336;@mellyyboo57 Right?! Were obsessed!;1;1
20191002 190946;1179473565554487296;@juresianoelle How did it go?!;0;0
20191002 184731;1179467967383445504;@patbcooper And dont forget your Halloween costume! 😉;0;1
20191002 182335;1179461943905652737;@jadebra Trick or treat yourself!;3;11
20191002 172606;1179447476601982978;@monciva Can we see your socks? 😂;0;1
20191002 172201;1179446449978986498;@katiexyoder Were always down. ❤;0;1
20191002 171911;1179445735630221312;@verysmallcrab Dont be embarrassed. ❤;0;0
20191002 170711;1179442715970408449;@MrOwl Guess well never know how many licks it takes to get to the center.;0;11
20191002 154921;1179423131297046528;@lovelymilky Is that your final answer?;0;0
20191002 152037;1179415897192226816;@imFireByte That was not an option!;0;5
20191002 151837;1179415396987936769;@CodyJayP Same and same.;0;3
20191002 151545;1179414673491402761;@swiftiealways26 Would you also take a full cart of pumpkin spice candles? 🤔;0;3
20191002 151047;1179413424700301317;@writingmomof181 You can pick one more item! 💁‍♀️;0;2
20191002 150944;1179413159133798400;@KellyfromHtown Our vibe all month long. 🎃;1;9
20191002 150412;1179411767153348610;@LuckyChick6 Same! Good choices​.;0;1
20191002 145716;1179410024881381377;You can only have two1. Halloween socks2. Pumpkin spice candle3. Full cart of candy4. Selfcontrol;176;1312
20191002 144145;1179406117711024129;@jessicadiane198 👀;0;0
20191002 143927;1179405541241769991;@lexmoreno15 Goals. 🎃;0;1
20191002 143843;1179405354188316677;@woodsidney Worth it.;0;2
20191002 143754;1179405147459461120;@castlecaitlin Been there...;0;0
20191002 143728;1179405038160154627;@kissmakaila .coPfsM9SEjWk;0;0
20191002 141955;1179400621474091012;@neenapacholketv Tell your friend, you do you.;0;5
20191002 141131;1179398509847560194;@ruizjanjan Same.;0;1
20191002 141112;1179398431250538497;@RandoRich You can always visit us online. 😜;0;1
20191002 141053;1179398350367535104;@glmmar We have your cart ready.;0;0
20191002 141038;1179398285628526593;@lovelyycathyy We waited on our invitation all night...;1;5
20191002 141009;1179398164526325760;@teeeeraw 👀;1;4
20191002 140942;1179398054170054659;@elemnata Second times a charm. 😉;0;1
20191002 140902;1179397885030539267;@coconutcathy We didnt want you to find out this way...;0;1
20191002 140838;1179397783805149186;@sincerelyykathy Its scary how that happens. 👻;1;1
20191002 140806;1179397647918084097;@michellemayaaa We all need an Alicia.;1;6
20191002 140737;1179397526593646593;@Sarahahson How do we apply?;0;1
20191002 140720;1179397454929760257;@itzeljcota3 Blushes;0;3
20191002 042217;1179250226110091266;@katielawton98 A #TargetRun is always a good idea.;0;1
20191002 041753;1179249116108513280;@hauberalex We love your Halloween spirit! 👻;0;0
20191002 041537;1179248545028825088;@rosevincent Right!?!;0;10
20191002 041244;1179247819347152896;@yeaLINDSAY .cojVG9YPTX60;0;0
20191002 035701;1179243864521134084;@LTintheCity Now that its October it had to be done.;0;1
20191002 034934;1179241989474324480;@SlayNae So amazing. 🙌;1;0
20191002 033847;1179239278200725505;@DanaDane412 We wouldnt have it any other way. ❤;0;1
20191002 033537;1179238480318275584;@GeorgiaDunnBCN Love your spooky style!;0;2
20191002 021843;1179219126910357505;@keanaharlow You can be our guest anytime. 🎼;0;1
20191002 021553;1179218416487600128;@kristenelaina This made us laugh out loud. 😂;0;3
20191002 021511;1179218237868969984;@ChloeHanson Were just looking forward to seeing you. 😊;1;3
20191002 021231;1179217569061965825;@psstashley We dont even recognize you anymore?;1;2
20191001 194404;1179119812594798593;@KatieVillarini We love you too. ❤;0;1
20191001 193705;1179118052371292164;@CarveyDent Great addition. 😂;1;9
20191001 193504;1179117545875333120;@ZacatecasBabyy Its the right thing to do on October 1st. 🎃;1;1
20191001 193108;1179116553771597824;@gleewrites See you there. 👻;0;1
20191001 192906;1179116042448248833;@softchelles Couldnt agree more. 😍;0;3
20191001 192703;1179115527786172416;@ohTHATnurse We made it just for you. ❤;0;4
20191001 192403;1179114774937919489;@axsusie Respect.;0;0
20191001 192103;1179114019350880257;@axkiiss Were so ready for you. 🧡;0;0
20191001 191903;1179113515925327872;@mydicktrash Have some respect for those who get more than they came for!;0;3
20191001 191704;1179113017163866113;@makaylaaaa05 We can go!;0;1
20191001 191509;1179112531526393861;@fathomdefeat We agree with you completely. ❤;0;0
20191001 191303;1179112005019545601;@alittlebitetc Everything in this pic. 😍;0;1
20191001 181704;1179097918017548290;@Emily06392866 We were just kidding!;0;2
20191001 181603;1179097662420848640;@WeatherItBe Its so cute. ❤;0;2
20191001 181504;1179097411563773953;@TayTar10 Boo who?;0;3
20191001 181405;1179097164141735937;@WeirdLikeMe1 Dont be scared! Were just a store, not a ghost. ❤;0;4
20191001 181404;1179097159720939523;@hastin 😘;0;1
20191001 155303;1179061673199575040;@crystaalnicole But...we miss you...;0;7
20191001 155303;1179061671802920960;@leniacj Same.;1;1
20191001 155206;1179061432324952064;@beingemmax Youre so brave!;0;1
20191001 153806;1179057911152160773;@LovePinkCupcake Let the fun begin. 🎃;0;1
20191001 153704;1179057649918386176;@Joshieway That was just us calling your name!;0;3
20191001 153703;1179057648823611392;@TrishaAchenbach Happy birthday! 🎉;1;3
20191001 153606;1179057407173038081;@TITASMAKEUPBOX Wait! Come back!;0;3
20191001 153506;1179057156806598657;@vixtoriousx It happens more than wed like to admit. 😂;0;0
20191001 153104;1179056141185228801;@JOANNXO Same.;1;1
20191001 152703;1179055130873909248;@SkylarSapienza Youre becoming a superstar. 🌟;0;0
20191001 152505;1179054633374887936;@fortheloveofha4 We say, treat yourself. 🎃;0;2
20191001 152205;1179053880468017160;@epicwerk This is IT. 👏;0;3
20191001 152205;1179053878677049345;@tcsharp .coOPEiKu9dJM;0;3
20191001 152104;1179053622967099392;@HolleyPetrie500 Well, that was unexpected. 😳;0;7
20191001 151905;1179053124411121664;@aunderratedteen You too, boo. 🖤;0;2
20191001 151404;1179051863611711493;@AyalaSydney Youre thriving.;1;1
20191001 151203;1179051356931416064;@wtvrnoeli We wanted to look good for you. 😘;0;1
20191001 151203;1179051353869602816;@Mariah8223 Thats a lot of nail polish. 😉;2;40
20191001 151104;1179051108477652993;@xlilbabyDee Whens movie night?;0;0
20191001 151103;1179051105021566977;@kristenmstewart Youre our favorite regular. ❤;1;1
20191001 151007;1179050867623956481;@HotlineChing .cowEhNeK47H3;0;1
20191001 150904;1179050605547020289;@rebekahswiftie @StrangerThings @strangerwriters It clearly turned your world upside down. 😜;0;1
20191001 150904;1179050605102411781;@jami1331 👻;0;3
20191001 145305;1179046581036822530;Boo! 👻;493;1709
20191001 144405;1179044316511113216;@ccbt13 Youre going to rock this. 👍;0;2
20191001 144205;1179043815648370689;@yeaLINDSAY Does that include chapstick and tissues?;0;1
20191001 144204;1179043810342559750;@XSFABS It was a good idea, because we got to see you!;0;0
20191001 144103;1179043555010121729;@zoehal012 Thats a scary good idea. 👻;0;13
20191001 143104;1179041039576895488;@lalaschiff Best way to start the day. 😍;0;1
20191001 143015;1179040836195176449;@asiadawn3 Love that for you.;0;17
20191001 142910;1179040564634886144;@ahjourney You know we got you.;1;1
20191001 142907;1179040551468969984;@LexeeMillerr Absolutely.;1;1
20191001 142906;1179040546406445061;@dnllat Youre not wrong.;0;1
20191001 024404;1178863118417567745;@taylorand Living your best cat mom life!;0;1
20191001 024204;1178862617877762048;@ChrisParno Youre ready for this! ♥;0;3
20191001 024204;1178862616434872320;@Lexihartman2 The cart wants what the cart wants.;2;4
20191001 024105;1178862367578431489;@RogueTalon Weve got you. 🎃;0;0
20191001 023804;1178861607910363137;@haileykendalll Bullseye is available. 🐶;1;2
20191001 023703;1178861353517355010;@victinest We have a lot of questions. 🤔;0;0
20191001 023505;1178860859730415617;@arthurb3 Its happening. 🎅;0;1
20191001 023504;1178860855632564224;@GonzalChris Your #TargetLittle makes us want to do a happy dance.;0;1
20191001 023407;1178860613927424006;@anners44 .coAv0W8DnynQ;0;1
20191001 023204;1178860101064646656;@elainaamyy Same time next week?;1;6
20191001 023204;1178860101005914115;@pxdmes And we LOVE this energy.;0;3
20190930 212215;1178782130802966529;@dreammpop We miss you so much. 💕;1;3
20190930 212032;1178781699993411590;@Briiiana Definitely. ❤;0;0
20190930 211844;1178781244961775622;@kaylad3nise That is fun. 😂;1;0
20190930 202611;1178768022007365632;@isabelafaivre We say this everyday. 😉;1;0
20190930 202427;1178767586080763908;@HeewonSong Well see you soon. 😘;0;2
20190930 202233;1178767106382471169;@lostinurvjay Worth it. 🦇;1;4
20190930 202043;1178766645071896576;@zoollama Couldnt agree more. ❤;0;0
20190930 201910;1178766256608104448;@coppolacase 👻;0;0
20190930 201717;1178765782882357248;@YoungPine2 Everyday is a holiday if you go to Target. 😁;0;2
20190930 193413;1178754943639048192;@CLB007 That onesie is a necessity. 😂;0;1
20190930 193139;1178754297162604544;@NathanT45044 You deserve all the things. 💕;0;1
20190930 192931;1178753760815919105;@ShanDawgWaters You deserve it. ❤;1;1
20190930 192530;1178752751972601857;@squidlife Just let us know. 😂;0;0
20190930 191936;1178751267016970240;@ShylaProvinzano We get it.;0;3
20190930 191547;1178750306403979266;@adorableyyitsel Are you here yet?;0;0
20190930 191354;1178749831868747777;@AshKardashhh We do the same. 🙃;0;0
20190930 191352;1178749824440635392;@almostmara The limit does not exist. 🙃;0;3
20190930 191136;1178749252069138435;@fordel21 Its on our resume. 😂;0;4
20190930 191047;1178749047550685184;@OKAYYWOWWW Is there another store? Who is it?;0;1
20190930 190650;1178748051307073537;@jeennifeeerr Make your dreams a reality. ❤;1;2
20190930 190531;1178747722637160449;@lovedoll11 Arent they just the perfect pick for the season? 😉;1;1
20190930 190450;1178747550163181570;@linett1114 This is urgent! 🎃;1;1
20190930 185936;1178746233101393922;@fyneapplee Two words totally you.;0;1
20190930 185155;1178744298478723072;@GracieJoMacPhee Is everything good between us?;1;8
20190930 184832;1178743445529284608;@nattyfiree But we miss you...;1;0
20190930 184432;1178742439345037313;@JHOPEAHS We were just thinking about you! 💜;0;0
20190930 184040;1178741469483606017;@JirehhXo This is getting real.;1;2
20190930 164459;1178712355678670849;@EthansPig @EthanDolan @GraysonDolan It be like that sometimes. 🙃;2;16
20190930 164327;1178711968615669761;@indigirose Weve missed you. ❤;1;3
20190930 163648;1178710296715771906;@omeleting Heres your reminder. ☺;0;1
20190930 163526;1178709953583955973;@jjnelly28 Cant wait to see you. 🤗;0;3
20190930 162940;1178708502212161538;@heIterskelter So worth it. 🎃;0;3
20190930 162712;1178707877785153536;@trulymado Were going to need a bigger cart. .coEQ9ukf8W9a;1;0
20190930 162208;1178706605602492417;@clubsout14 Youre welcome. 😘;1;1
20190930 161622;1178705151428907008;@JimmyCross .coRO65MRXR4W;2;6
20190930 161455;1178704787593928705;@AgithaCastle So well see you soon? 😊;0;3
20190930 160737;1178702950757257216;@imFireByte Every. Day.;0;3
20190930 160539;1178702455628021760;@Bluelinechick Same. 🙃;0;3
20190930 154640;1178697678605242373;@BMcDoodles Is your favorite color red? 😘;0;1
20190930 154554;1178697487722397698;@damanda835 We could never forget the candy. 😉;0;15
20190930 154516;1178697324924690432;@sAlTysQuiddo Our favorite time. 👻;0;2
20190930 154014;1178696062137241600;@miri03 Well be here. 👻;0;1
20190930 153457;1178694731276181509;Me for the next month       🎃  🦇👻🔮🎃🎃🎃🎃     👻🔮       🛒;1583;6306
20190930 153030;1178693609643794433;@Situation060 Our favorite time to shop. ❤;0;1
20190930 152638;1178692637823569925;@okaybaylee Were still trying to figure it out. 😂;1;3
20190930 152349;1178691928663179265;@Bow2DJay Were the same way. 🙃;0;0
20190930 045933;1178534827945013249;@AlexOnFCL We can smell it from here!;0;2
20190930 045232;1178533061815869440;@ilianadelrey Why wouldnt you?!;0;4
20190930 043904;1178529671367008256;@SethBuzzard So fly. 😎;0;0
20190930 043458;1178528638268006400;@AnaliseOrtizAZ This #TargetLittle is ready for the runway!;0;1
